order_id,order_date,customer_id,country,region,channel,product_category,product_name,unit_price,quantity,discount_rate,returned,gross_revenue,net_revenue
O163922,2024-08-26,C00012,Germany,Berlin,Store,Beauty,Sunscreen,72.11,5,0.0,1,360.55,0.0
O523783,2025-05-04,C00038,Japan,Kansai,Web,Apparel,Sneakers,104.0,5,0.0,0,520.0,520.0
O206821,2025-06-27,C00089,UK,Northern Ireland,Web,Sports,Jersey,78.24,5,0.0,0,391.2,391.2
O738777,2023-10-10,C00429,UK,Wales,Mobile,Grocery,Tea,3.9,3,0.0,0,11.7,11.7
O534327,2025-08-13,C00445,Germany,Berlin,Marketplace,Grocery,Coffee,30.23,5,0.0,0,151.15,151.15
O314608,2024-09-08,C00545,USA,West,Web,Apparel,Jacket,98.24,4,0.0,0,392.96,392.96
O345247,2023-03-09,C00078,Germany,Hamburg,Web,Electronics,Mouse,126.65,4,0.0,0,506.6,506.6
O547934,2025-07-03,C00013,USA,Midwest,Marketplace,Sports,Yoga Mat,77.45,4,0.2,0,309.8,247.84
O638389,2023-05-15,C00257,Korea,Gyeonggi,Web,Electronics,Keyboard,384.99,2,0.05,1,769.98,0.0
O818992,2024-07-27,C00931,Korea,Daegu,Web,Home,Lamp,161.25,4,0.0,0,645.0,645.0
O615557,2025-02-09,C00018,Japan,Kanto,Mobile,Grocery,Cereal,25.03,5,0.1,0,125.15,112.64
O594491,2023-08-31,C00010,UK,Wales,Web,Home,Cookware,163.53,5,0.0,0,817.65,817.65
O646001,2023-09-21,C00001,Korea,Incheon,Web,Electronics,Smartwatch,384.06,3,0.0,0,1152.18,1152.18
O637415,2024-04-08,C00183,Korea,Busan,Mobile,Grocery,Coffee,15.57,1,0.05,0,15.57,14.79
O414051,2025-05-11,C00091,UK,England,Mobile,Sports,Jersey,70.43,4,0.0,1,281.72,0.0
O298143,2023-08-06,C00006,USA,West,Mobile,Apparel,Sneakers,65.86,2,0.05,0,131.72,125.13
O573218,2024-10-08,C00010,Germany,Bavaria,Web,Beauty,Cleanser,97.71,2,0.0,0,195.42,195.42
O212049,2024-03-16,C00178,Korea,Busan,Mobile,Beauty,Sunscreen,21.55,1,0.0,0,21.55,21.55
O317605,2023-04-19,C00048,Korea,Gyeonggi,Mobile,Beauty,Mask,31.16,1,0.0,1,31.16,0.0
O234138,2024-11-23,C00013,Germany,Bavaria,Store,Grocery,Pasta,11.45,3,0.0,0,34.35,34.35
O541152,2025-03-21,C00129,USA,Northeast,Mobile,Sports,Yoga Mat,144.37,2,0.05,0,288.74,274.3
O975522,2024-07-14,C00002,Japan,Kanto,Mobile,Apparel,Cap,101.61,2,0.0,0,203.22,203.22
O887579,2023-06-21,C00001,UK,Scotland,Store,Grocery,Coffee,16.76,3,0.0,1,50.28,0.0
O177956,2023-06-01,C00015,USA,South,Store,Grocery,Coffee,13.22,3,0.0,0,39.66,39.66
O839125,2024-02-17,C00019,Germany,Bavaria,Web,Electronics,Monitor,314.13,3,0.05,0,942.39,895.27
O236356,2024-05-08,C00004,Korea,Gyeonggi,Marketplace,Apparel,Jacket,19.28,3,0.05,1,57.84,0.0
O919501,2024-06-21,C00005,USA,Midwest,Store,Beauty,Sunscreen,90.74,5,0.1,0,453.7,408.33
O285124,2023-08-26,C00008,Germany,North Rhine-Westphalia,Web,Grocery,Cereal,10.78,2,0.05,0,21.56,20.48
O213351,2024-05-02,C00255,UK,England,Web,Sports,Jersey,199.78,1,0.2,0,199.78,159.82
O809150,2023-10-15,C00404,Korea,Incheon,Mobile,Beauty,Serum,54.33,5,0.0,0,271.65,271.65
O849879,2024-10-30,C00008,Germany,Bavaria,Web,Apparel,Jeans,101.71,1,0.1,0,101.71,91.54
O458157,2025-02-14,C00173,UK,Northern Ireland,Mobile,Electronics,Monitor,92.34,4,0.0,0,369.36,369.36
O591925,2024-09-27,C00013,Germany,North Rhine-Westphalia,Mobile,Grocery,Tea,12.39,2,0.0,0,24.78,24.78
O811805,2023-01-02,C00612,Japan,Kanto,Web,Beauty,Sunscreen,86.47,5,0.1,0,432.35,389.12
O867585,2025-08-24,C00016,Japan,Kanto,Web,Home,Table,142.09,1,0.2,0,142.09,113.67
O477034,2023-01-24,C00005,Korea,Seoul,Store,Grocery,Pasta,31.51,1,0.1,0,31.51,28.36
O806181,2025-08-31,C00048,Japan,Kansai,Web,Electronics,Headphones,247.19,3,0.0,0,741.57,741.57
O815260,2023-01-31,C00007,Germany,Berlin,Mobile,Apparel,Jacket,91.86,3,0.05,0,275.58,261.8
O813586,2024-05-18,C00010,UK,Wales,Web,Grocery,Cereal,34.76,4,0.0,0,139.04,139.04
O905924,2023-04-14,C00026,USA,Midwest,Mobile,Apparel,Cap,72.33,4,0.05,0,289.32,274.85
O852468,2023-04-03,C00177,USA,Northeast,Mobile,Grocery,Tea,36.12,5,0.0,0,180.6,180.6
O502565,2024-10-27,C00005,Germany,Berlin,Web,Grocery,Olive Oil,16.77,4,0.0,0,67.08,67.08
O383405,2024-12-09,C00018,USA,Midwest,Mobile,Electronics,Headphones,165.01,2,0.0,1,330.02,0.0
O987729,2023-04-26,C00542,USA,Midwest,Mobile,Home,Curtains,197.06,1,0.15,1,197.06,0.0
O501717,2025-08-09,C00017,USA,Midwest,Web,Sports,Running Shoes,14.4,2,0.0,1,28.8,0.0
O939619,2023-11-09,C00008,Korea,Incheon,Web,Home,Cookware,51.33,5,0.0,0,256.65,256.65
O997428,2023-11-07,C00085,Japan,Kansai,Mobile,Apparel,Jacket,24.69,4,0.0,0,98.76,98.76
O113822,2023-10-17,C00001,USA,Midwest,Mobile,Electronics,Headphones,229.24,4,0.0,0,916.96,916.96
O226862,2024-03-25,C00399,UK,Northern Ireland,Mobile,Electronics,Smartwatch,269.82,2,0.0,0,539.64,539.64
O607727,2023-06-23,C00012,Japan,Kyushu,Mobile,Apparel,Jacket,16.4,3,0.1,0,49.2,44.28
O179113,2024-02-18,C00005,Korea,Seoul,Web,Apparel,Jeans,36.8,4,0.0,0,147.2,147.2
O691409,2023-07-24,C00408,Korea,Incheon,Web,Apparel,Jeans,55.84,5,0.0,0,279.2,279.2
O110214,2023-02-20,C00496,UK,England,Mobile,Grocery,Coffee,13.89,3,0.0,0,41.67,41.67
O858847,2023-12-26,C00270,USA,West,Mobile,Beauty,Cleanser,18.88,1,0.0,0,18.88,18.88
O485378,2024-10-16,C00013,USA,Midwest,Store,Electronics,Smartwatch,110.5,5,0.05,0,552.5,524.88
O706023,2025-01-13,C00082,Germany,North Rhine-Westphalia,Web,Electronics,Smartwatch,346.47,5,0.0,0,1732.35,1732.35
O518640,2023-12-11,C01009,Korea,Seoul,Mobile,Electronics,Mouse,295.2,1,0.05,0,295.2,280.44
O719425,2023-11-12,C00061,Germany,Hamburg,Mobile,Apparel,Jeans,54.97,2,0.0,0,109.94,109.94
O712307,2025-02-05,C00905,Japan,Kanto,Web,Sports,Dumbbell,66.79,5,0.0,0,333.95,333.95
O360680,2024-10-25,C00193,Japan,Kyushu,Mobile,Electronics,Smartwatch,78.07,5,0.0,0,390.35,390.35
O820205,2025-03-21,C00503,UK,England,Mobile,Home,Lamp,93.74,5,0.05,0,468.7,445.26
O838487,2025-06-01,C00009,Germany,Berlin,Web,Home,Curtains,105.54,5,0.0,0,527.7,527.7
O389168,2025-03-10,C00796,Japan,Kyushu,Web,Electronics,Smartwatch,366.46,1,0.05,0,366.46,348.14
O156959,2025-07-01,C00527,USA,Midwest,Web,Electronics,Smartwatch,310.09,1,0.1,0,310.09,279.08
O503348,2024-02-10,C00358,Japan,Kyushu,Marketplace,Apparel,Jacket,79.69,3,0.0,0,239.07,239.07
O691655,2024-01-20,C00863,Germany,North Rhine-Westphalia,Web,Electronics,Smartwatch,97.2,4,0.0,1,388.8,0.0
O800335,2023-11-10,C00366,Germany,North Rhine-Westphalia,Web,Sports,Dumbbell,148.48,3,0.0,0,445.44,445.44
O281821,2023-08-18,C00109,Korea,Gyeonggi,Web,Grocery,Cereal,37.63,2,0.0,0,75.26,75.26
O532128,2024-12-30,C00165,Korea,Daegu,Web,Beauty,Serum,16.74,2,0.0,0,33.48,33.48
O789017,2024-11-26,C00439,Korea,Daegu,Web,Sports,Yoga Mat,188.51,4,0.05,0,754.04,716.34
O573086,2025-02-19,C00293,Korea,Gyeonggi,Mobile,Sports,Yoga Mat,49.46,5,0.05,0,247.3,234.94
O811216,2023-06-13,C00119,Korea,Daegu,Web,Grocery,Olive Oil,28.95,5,0.05,0,144.75,137.51
O706638,2024-04-23,C00123,Korea,Incheon,Web,Electronics,Keyboard,114.35,1,0.0,0,114.35,114.35
O257306,2023-08-05,C00613,USA,South,Web,Grocery,Olive Oil,25.2,1,0.0,0,25.2,25.2
O289475,2025-05-19,C00001,UK,Wales,Web,Home,Lamp,67.03,2,0.1,0,134.06,120.65
O814196,2023-09-18,C00245,Germany,Hamburg,Web,Beauty,Sunscreen,68.67,4,0.0,1,274.68,0.0
O733166,2023-05-21,C00102,Korea,Incheon,Mobile,Sports,Dumbbell,136.83,1,0.05,1,136.83,0.0
O853745,2024-07-09,C00484,UK,Scotland,Mobile,Home,Table,158.44,4,0.05,0,633.76,602.07
O364806,2025-05-06,C00010,Korea,Daegu,Mobile,Apparel,T-Shirt,107.18,3,0.0,0,321.54,321.54
O147728,2025-06-10,C00081,UK,England,Web,Electronics,Smartwatch,74.16,4,0.0,0,296.64,296.64
O313872,2023-04-04,C00005,Korea,Gyeonggi,Store,Apparel,Jeans,109.96,5,0.05,0,549.8,522.31
O487005,2023-11-14,C00176,USA,South,Mobile,Electronics,Monitor,104.11,3,0.05,0,312.33,296.71
O209655,2023-05-30,C00318,Korea,Gyeonggi,Web,Home,Table,172.49,4,0.0,0,689.96,689.96
O273425,2023-10-27,C00143,Germany,Hamburg,Web,Sports,Running Shoes,37.8,3,0.0,0,113.4,113.4
O230116,2024-06-03,C00096,Korea,Busan,Mobile,Home,Table,125.06,4,0.0,0,500.24,500.24
O213765,2023-10-01,C00027,UK,England,Web,Beauty,Serum,51.32,2,0.05,0,102.64,97.51
O444181,2023-03-07,C00157,Japan,Kanto,Web,Apparel,Cap,145.59,1,0.0,0,145.59,145.59
O823198,2024-05-11,C00683,USA,Northeast,Mobile,Beauty,Sunscreen,78.65,1,0.1,0,78.65,70.79
O441089,2023-02-21,C00250,Japan,Chubu,Web,Grocery,Tea,6.26,4,0.15,0,25.04,21.28
O363860,2023-08-09,C00001,UK,Wales,Marketplace,Apparel,T-Shirt,109.62,4,0.2,0,438.48,350.78
O593686,2023-01-01,C00073,USA,West,Web,Home,Cookware,56.59,3,0.0,0,169.77,169.77
O679596,2023-03-26,C00272,Germany,Berlin,Web,Grocery,Tea,13.59,4,0.0,0,54.36,54.36
O414379,2024-02-29,C00071,UK,England,Web,Beauty,Mask,50.39,3,0.15,0,151.17,128.49
O103313,2025-04-08,C00119,USA,Midwest,Web,Home,Curtains,196.29,2,0.05,0,392.58,372.95
O367955,2025-01-24,C00731,Japan,Tohoku,Store,Electronics,Smartwatch,380.43,3,0.0,0,1141.29,1141.29
O171508,2023-04-07,C00592,Korea,Seoul,Store,Grocery,Olive Oil,37.2,2,0.1,0,74.4,66.96
O230319,2023-02-03,C00003,Korea,Daegu,Marketplace,Beauty,Serum,27.12,5,0.05,1,135.6,0.0
O649216,2023-11-26,C00074,UK,England,Mobile,Electronics,Headphones,71.14,4,0.1,0,284.56,256.1
O261210,2024-09-27,C00142,UK,Wales,Web,Beauty,Cleanser,100.8,4,0.2,0,403.2,322.56
O433244,2024-12-28,C00523,USA,South,Web,Grocery,Pasta,13.66,4,0.2,0,54.64,43.71
O453354,2025-03-12,C00016,UK,Scotland,Web,Grocery,Olive Oil,24.56,4,0.05,0,98.24,93.33
O891733,2023-11-30,C00006,Korea,Seoul,Marketplace,Apparel,Cap,147.11,4,0.0,1,588.44,0.0
O238229,2023-06-13,C00123,Germany,North Rhine-Westphalia,Mobile,Home,Lamp,54.74,3,0.05,0,164.22,156.01
O174015,2023-01-26,C00057,Korea,Gyeonggi,Mobile,Grocery,Olive Oil,16.87,5,0.05,0,84.35,80.13
O581445,2023-05-24,C00015,Korea,Incheon,Mobile,Sports,Yoga Mat,192.46,1,0.05,0,192.46,182.84
O661381,2023-03-05,C00872,Korea,Incheon,Mobile,Beauty,Moisturizer,80.8,4,0.0,0,323.2,323.2
O551873,2025-04-18,C00023,USA,Northeast,Web,Apparel,T-Shirt,141.57,3,0.05,0,424.71,403.47
O732593,2023-09-19,C00002,Korea,Daegu,Mobile,Sports,Dumbbell,143.4,1,0.05,0,143.4,136.23
O877399,2025-03-12,C00002,Korea,Daegu,Mobile,Beauty,Sunscreen,42.0,4,0.15,0,168.0,142.8
O650097,2024-06-22,C00010,Korea,Daegu,Store,Beauty,Sunscreen,98.17,1,0.1,0,98.17,88.35
O583856,2024-06-08,C00005,Japan,Chubu,Web,Grocery,Cereal,31.09,4,0.0,0,124.36,124.36
O712637,2024-03-18,C00037,UK,Northern Ireland,Web,Home,Table,234.07,3,0.05,0,702.21,667.1
O292394,2025-03-08,C00003,Korea,Gyeonggi,Mobile,Beauty,Cleanser,61.33,4,0.05,0,245.32,233.05
O324397,2023-02-12,C00100,Japan,Kanto,Store,Electronics,Smartwatch,225.99,4,0.05,0,903.96,858.76
O433271,2023-04-01,C00040,USA,Northeast,Marketplace,Sports,Jersey,79.36,2,0.0,1,158.72,0.0
O790458,2024-02-17,C00123,UK,Wales,Mobile,Beauty,Mask,38.1,4,0.1,0,152.4,137.16
O866794,2024-01-20,C01130,Korea,Incheon,Web,Grocery,Olive Oil,39.87,2,0.1,0,79.74,71.77
O599191,2024-06-15,C01147,UK,Scotland,Web,Apparel,Jacket,146.93,4,0.0,0,587.72,587.72
O657914,2024-12-19,C00042,Germany,Berlin,Mobile,Grocery,Coffee,22.6,1,0.15,0,22.6,19.21
O809238,2024-07-26,C00031,Germany,North Rhine-Westphalia,Web,Beauty,Moisturizer,114.97,1,0.2,1,114.97,0.0
O318019,2023-09-08,C00199,Korea,Gyeonggi,Mobile,Apparel,Sneakers,63.08,4,0.1,0,252.32,227.09
O209588,2023-11-15,C00031,Japan,Kyushu,Store,Electronics,Keyboard,347.5,1,0.15,0,347.5,295.38
O771804,2025-01-02,C00345,Korea,Busan,Web,Apparel,T-Shirt,100.71,5,0.0,0,503.55,503.55
O214326,2023-07-16,C00126,UK,Northern Ireland,Web,Apparel,Jeans,111.8,1,0.15,0,111.8,95.03
O242039,2024-05-06,C00010,Germany,Berlin,Web,Beauty,Mask,88.44,3,0.15,0,265.32,225.52
O455967,2024-06-08,C00042,Germany,Bavaria,Web,Grocery,Cereal,26.53,5,0.05,0,132.65,126.02
O807022,2024-12-31,C00558,UK,Northern Ireland,Mobile,Grocery,Olive Oil,34.54,4,0.0,0,138.16,138.16
O450876,2024-11-26,C00095,Korea,Busan,Web,Sports,Yoga Mat,93.54,4,0.0,0,374.16,374.16
O206910,2024-03-28,C00234,Korea,Daegu,Web,Home,Curtains,213.81,4,0.0,0,855.24,855.24
O215620,2023-10-29,C00234,UK,Wales,Web,Beauty,Serum,28.54,4,0.1,0,114.16,102.74
O327851,2023-12-25,C00063,USA,Midwest,Web,Apparel,Jacket,41.99,1,0.05,0,41.99,39.89
O173084,2024-02-05,C00020,Korea,Incheon,Mobile,Apparel,T-Shirt,111.84,2,0.1,0,223.68,201.31
O395265,2023-08-02,C00122,Korea,Gyeonggi,Mobile,Beauty,Cleanser,92.01,1,0.1,0,92.01,82.81
O172697,2024-09-01,C00004,UK,Northern Ireland,Mobile,Sports,Yoga Mat,199.68,2,0.0,0,399.36,399.36
O861020,2023-07-22,C00123,Japan,Chubu,Mobile,Electronics,Smartwatch,146.14,2,0.0,0,292.28,292.28
O147140,2024-09-23,C00004,Japan,Kanto,Web,Electronics,Mouse,69.62,4,0.1,0,278.48,250.63
O277962,2025-01-01,C00692,Germany,Bavaria,Mobile,Apparel,Cap,83.51,5,0.0,0,417.55,417.55
O129831,2025-07-25,C00284,Japan,Tohoku,Web,Apparel,T-Shirt,133.17,3,0.15,0,399.51,339.58
O362413,2023-04-26,C00008,Japan,Chubu,Marketplace,Electronics,Monitor,390.01,1,0.15,0,390.01,331.51
O826981,2025-01-09,C00358,UK,Scotland,Web,Electronics,Mouse,350.24,4,0.0,0,1400.96,1400.96
O619414,2023-03-25,C00256,USA,South,Web,Electronics,Mouse,221.48,3,0.05,0,664.44,631.22
O941484,2023-11-25,C00260,Germany,North Rhine-Westphalia,Web,Home,Cookware,217.21,4,0.1,0,868.84,781.96
O654974,2023-06-21,C00025,USA,Northeast,Mobile,Sports,Yoga Mat,56.51,2,0.15,1,113.02,0.0
O483107,2023-06-08,C00080,Japan,Kyushu,Web,Electronics,Smartwatch,372.41,3,0.05,0,1117.23,1061.37
O962654,2023-06-20,C00115,Japan,Kanto,Marketplace,Apparel,T-Shirt,91.52,4,0.2,1,366.08,0.0
O268066,2023-02-12,C00033,Germany,Bavaria,Web,Grocery,Tea,17.41,4,0.05,0,69.64,66.16
O201491,2025-03-12,C00099,Japan,Kyushu,Store,Apparel,T-Shirt,93.52,2,0.0,0,187.04,187.04
O395531,2023-03-01,C00014,USA,West,Mobile,Grocery,Pasta,32.01,3,0.05,0,96.03,91.23
O936692,2024-01-24,C00595,Korea,Daegu,Web,Beauty,Moisturizer,34.89,5,0.1,0,174.45,157.0
O836663,2024-11-11,C00961,Korea,Seoul,Web,Sports,Water Bottle,33.19,1,0.2,0,33.19,26.55
O583308,2025-08-22,C00024,UK,Scotland,Web,Apparel,Jacket,113.97,2,0.0,1,227.94,0.0
O936325,2025-04-11,C00027,Germany,North Rhine-Westphalia,Store,Apparel,Jacket,143.58,3,0.0,0,430.74,430.74
O681857,2023-05-14,C00011,Germany,North Rhine-Westphalia,Store,Home,Cookware,162.87,5,0.05,0,814.35,773.63
O314817,2025-08-20,C00562,Korea,Daegu,Web,Electronics,Mouse,99.9,5,0.15,0,499.5,424.58
O105027,2024-09-28,C00007,Korea,Daegu,Web,Apparel,T-Shirt,101.86,3,0.1,1,305.58,0.0
O127548,2023-06-24,C00387,Germany,Bavaria,Web,Grocery,Coffee,7.32,3,0.0,0,21.96,21.96
O864359,2024-03-13,C00468,Japan,Tohoku,Web,Electronics,Keyboard,156.23,3,0.15,0,468.69,398.39
O377756,2025-06-13,C00022,Korea,Gyeonggi,Mobile,Beauty,Sunscreen,11.54,3,0.05,0,34.62,32.89
O479759,2024-01-18,C00342,Germany,Bavaria,Web,Sports,Yoga Mat,113.4,4,0.15,0,453.6,385.56
O446827,2023-06-28,C00053,Germany,Hamburg,Web,Electronics,Smartwatch,162.47,3,0.1,0,487.41,438.67
O179579,2025-05-02,C00028,Japan,Kanto,Store,Electronics,Smartwatch,84.13,3,0.0,0,252.39,252.39
O102707,2025-07-17,C00660,Germany,North Rhine-Westphalia,Mobile,Beauty,Serum,42.61,5,0.2,0,213.05,170.44
O754303,2025-08-08,C00053,USA,Midwest,Mobile,Apparel,Jacket,102.42,1,0.0,0,102.42,102.42
O713282,2025-07-19,C00002,Korea,Daegu,Web,Grocery,Pasta,13.7,5,0.2,0,68.5,54.8
O302845,2025-04-30,C00152,Germany,Bavaria,Marketplace,Apparel,Sneakers,34.31,4,0.0,1,137.24,0.0
O212052,2024-03-18,C00174,UK,England,Mobile,Electronics,Monitor,240.68,3,0.1,0,722.04,649.84
O564268,2023-07-07,C00152,USA,Midwest,Mobile,Apparel,Sneakers,116.69,3,0.0,0,350.07,350.07
O173656,2024-08-24,C00030,Korea,Busan,Web,Apparel,Jeans,127.07,3,0.0,0,381.21,381.21
O361076,2023-08-04,C00196,Korea,Daegu,Store,Electronics,Mouse,215.23,3,0.2,0,645.69,516.55
O747221,2024-04-05,C00019,USA,Northeast,Mobile,Beauty,Serum,87.64,2,0.0,0,175.28,175.28
O256143,2024-10-01,C00056,Japan,Kanto,Store,Home,Chair,210.0,4,0.0,0,840.0,840.0
O793703,2025-07-10,C00011,USA,South,Mobile,Beauty,Mask,83.36,2,0.15,0,166.72,141.71
O895539,2023-10-09,C00135,Japan,Chubu,Mobile,Apparel,T-Shirt,86.18,4,0.0,1,344.72,0.0
O265625,2023-09-03,C00414,Japan,Tohoku,Mobile,Electronics,Mouse,70.98,3,0.05,0,212.94,202.29
O699027,2024-12-16,C00004,USA,South,Marketplace,Electronics,Keyboard,151.51,2,0.2,0,303.02,242.42
O791640,2023-01-07,C00001,Germany,Bavaria,Web,Electronics,Mouse,161.94,5,0.0,0,809.7,809.7
O567552,2024-07-05,C00313,UK,Wales,Web,Grocery,Tea,17.62,2,0.0,0,35.24,35.24
O367739,2024-12-27,C00023,Japan,Chubu,Mobile,Apparel,Sneakers,143.37,4,0.05,0,573.48,544.81
O985085,2024-06-20,C00024,Korea,Busan,Mobile,Apparel,Sneakers,43.2,2,0.1,0,86.4,77.76
O377309,2024-01-09,C00102,USA,Midwest,Mobile,Beauty,Sunscreen,68.65,2,0.0,0,137.3,137.3
O322744,2025-03-18,C00064,USA,Northeast,Mobile,Electronics,Keyboard,396.93,3,0.05,0,1190.79,1131.25
O210188,2023-12-28,C00005,UK,Scotland,Mobile,Beauty,Moisturizer,77.3,5,0.0,0,386.5,386.5
O915590,2024-11-23,C00312,Germany,Bavaria,Mobile,Beauty,Sunscreen,31.4,2,0.0,0,62.8,62.8
O303862,2024-03-28,C00008,USA,Midwest,Web,Sports,Water Bottle,211.72,1,0.0,0,211.72,211.72
O219955,2023-01-26,C00452,Japan,Kanto,Store,Electronics,Mouse,167.7,1,0.15,0,167.7,142.54
O134892,2024-05-31,C00319,Japan,Tohoku,Web,Electronics,Keyboard,66.75,3,0.0,0,200.25,200.25
O361778,2023-02-18,C00007,Japan,Kyushu,Mobile,Sports,Running Shoes,101.72,4,0.0,0,406.88,406.88
O704765,2025-06-25,C00308,Germany,Berlin,Store,Home,Table,67.76,4,0.15,0,271.04,230.38
O715296,2024-08-08,C00177,Korea,Gyeonggi,Web,Electronics,Smartwatch,336.6,2,0.0,0,673.2,673.2
O866232,2023-12-29,C01084,Korea,Seoul,Web,Beauty,Cleanser,32.64,5,0.15,0,163.2,138.72
O701399,2024-04-18,C00237,Germany,Berlin,Web,Home,Chair,206.76,1,0.15,0,206.76,175.75
O143509,2024-08-26,C00036,UK,Northern Ireland,Mobile,Grocery,Olive Oil,4.34,3,0.0,0,13.02,13.02
O858392,2023-09-11,C00140,USA,West,Web,Grocery,Olive Oil,37.38,5,0.0,0,186.9,186.9
O329866,2023-10-08,C00178,UK,England,Web,Beauty,Moisturizer,12.73,5,0.0,0,63.65,63.65
O961163,2024-02-12,C00287,Germany,Hamburg,Store,Electronics,Headphones,378.49,4,0.0,0,1513.96,1513.96
O411586,2023-09-09,C00058,Germany,North Rhine-Westphalia,Web,Sports,Water Bottle,27.33,2,0.0,0,54.66,54.66
O114864,2025-01-08,C00456,UK,England,Mobile,Apparel,Jacket,132.8,4,0.0,0,531.2,531.2
O453291,2023-04-12,C00018,Japan,Chubu,Mobile,Grocery,Cereal,33.76,2,0.0,0,67.52,67.52
O505140,2025-03-16,C00977,Germany,North Rhine-Westphalia,Web,Beauty,Moisturizer,74.58,2,0.1,0,149.16,134.24
O841785,2023-12-06,C00022,UK,Scotland,Web,Home,Table,18.64,3,0.0,1,55.92,0.0
O597008,2024-06-30,C00002,UK,Scotland,Marketplace,Grocery,Tea,25.98,4,0.0,0,103.92,103.92
O138589,2023-06-03,C00010,USA,Northeast,Mobile,Beauty,Moisturizer,77.2,2,0.0,0,154.4,154.4
O143112,2024-01-11,C00799,Germany,North Rhine-Westphalia,Web,Home,Lamp,143.73,5,0.0,0,718.65,718.65
O652701,2025-01-04,C00369,UK,Northern Ireland,Mobile,Apparel,Sneakers,100.26,5,0.1,0,501.3,451.17
O175532,2023-09-21,C00049,UK,England,Mobile,Beauty,Sunscreen,116.43,2,0.1,0,232.86,209.57
O579040,2023-05-09,C00705,UK,Scotland,Web,Apparel,Jacket,149.39,2,0.0,0,298.78,298.78
O907203,2024-05-23,C00014,UK,England,Mobile,Electronics,Monitor,232.17,1,0.05,1,232.17,0.0
O854625,2023-06-08,C00013,Korea,Daegu,Mobile,Electronics,Smartwatch,82.13,3,0.0,0,246.39,246.39
O668427,2023-11-03,C00005,Germany,North Rhine-Westphalia,Web,Beauty,Sunscreen,23.0,1,0.15,0,23.0,19.55
O375277,2024-03-14,C00049,USA,Midwest,Store,Grocery,Olive Oil,29.65,5,0.0,0,148.25,148.25
O563694,2024-07-03,C00076,UK,Wales,Web,Apparel,Sneakers,147.57,5,0.1,0,737.85,664.06
O191637,2024-09-14,C00006,UK,Scotland,Web,Apparel,Jacket,73.87,5,0.0,1,369.35,0.0
O765426,2024-10-21,C00005,UK,England,Web,Beauty,Sunscreen,18.98,2,0.0,0,37.96,37.96
O217520,2025-04-02,C00036,USA,Northeast,Mobile,Electronics,Mouse,173.57,4,0.05,1,694.28,0.0
O146383,2023-03-06,C00013,USA,Midwest,Mobile,Electronics,Mouse,184.75,3,0.0,0,554.25,554.25
O667519,2023-12-19,C00108,Japan,Chubu,Marketplace,Beauty,Sunscreen,119.62,2,0.05,0,239.24,227.28
O615346,2023-01-02,C00080,Germany,Berlin,Web,Beauty,Cleanser,84.9,3,0.05,0,254.7,241.96
O591180,2023-01-10,C00007,USA,South,Mobile,Electronics,Keyboard,91.25,1,0.0,0,91.25,91.25
O527951,2023-07-26,C00001,USA,West,Mobile,Apparel,Sneakers,60.51,5,0.2,0,302.55,242.04
O633054,2024-08-05,C00162,Germany,Berlin,Web,Apparel,Jacket,21.56,1,0.0,1,21.56,0.0
O496440,2025-05-21,C00335,UK,Wales,Web,Sports,Running Shoes,147.84,2,0.15,0,295.68,251.33
O223382,2025-01-23,C00065,Japan,Kanto,Store,Beauty,Serum,83.35,2,0.0,0,166.7,166.7
O612871,2024-09-21,C00108,USA,West,Web,Sports,Jersey,23.96,3,0.0,0,71.88,71.88
O138240,2025-01-27,C00969,Germany,North Rhine-Westphalia,Mobile,Electronics,Mouse,167.43,4,0.0,0,669.72,669.72
O157365,2023-06-17,C00325,UK,Wales,Mobile,Grocery,Pasta,36.41,5,0.05,0,182.05,172.95
O609843,2025-03-28,C00025,Germany,North Rhine-Westphalia,Web,Apparel,Cap,126.62,2,0.1,0,253.24,227.92
O733490,2025-05-17,C00518,Germany,Bavaria,Marketplace,Grocery,Pasta,24.25,2,0.05,0,48.5,46.08
O172955,2023-04-03,C00093,UK,Northern Ireland,Store,Grocery,Coffee,20.93,1,0.0,1,20.93,0.0
O438704,2024-04-02,C00079,UK,Scotland,Mobile,Home,Cookware,248.28,3,0.0,0,744.84,744.84
O936675,2025-03-19,C00211,Germany,Bavaria,Mobile,Sports,Dumbbell,162.22,5,0.1,0,811.1,729.99
O803114,2024-04-08,C00046,Korea,Gyeonggi,Mobile,Sports,Jersey,210.15,1,0.15,0,210.15,178.63
O822985,2025-03-29,C00615,USA,West,Mobile,Sports,Running Shoes,26.89,5,0.0,0,134.45,134.45
O690638,2025-06-30,C00007,Germany,Berlin,Web,Electronics,Keyboard,124.25,2,0.1,0,248.5,223.65
O261957,2024-04-07,C00044,Japan,Chubu,Web,Electronics,Keyboard,60.89,5,0.05,0,304.45,289.23
O448725,2023-02-27,C00002,Germany,Berlin,Web,Grocery,Cereal,35.11,1,0.05,0,35.11,33.35
O638059,2023-11-28,C00228,USA,Midwest,Mobile,Sports,Jersey,156.4,5,0.05,0,782.0,742.9
O699975,2023-07-29,C00016,UK,Northern Ireland,Mobile,Beauty,Serum,27.9,2,0.0,0,55.8,55.8
O218821,2024-04-06,C00045,Korea,Incheon,Web,Apparel,Cap,146.52,2,0.0,0,293.04,293.04
